epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
169,88727.6,0.36715,0.19828,0.88869,0.91389,0.9198,0.96324,0.61506,1.38908,0.5925,2.16556,6.6736e-05,6.6736e-05,6.6736e-05
170,89251.9,0.3706,0.20337,0.89178,0.92186,0.91737,0.9615,0.61481,1.38946,0.59806,2.16528,6.6538e-05,6.6538e-05,6.6538e-05
171,89788.7,0.36912,0.20134,0.89129,0.91811,0.9154,0.96064,0.61479,1.39153,0.6041,2.16827,6.634e-05,6.634e-05,6.634e-05
172,90337.7,0.36691,0.2031,0.88799,0.91651,0.91686,0.96079,0.6116,1.39446,0.60319,2.17209,6.6142e-05,6.6142e-05,6.6142e-05
173,90863.3,0.37054,0.20123,0.89157,0.91802,0.91619,0.96398,0.6141,1.39571,0.59998,2.17283,6.5944e-05,6.5944e-05,6.5944e-05
174,91387.9,0.36187,0.19714,0.88599,0.92552,0.90948,0.96027,0.61089,1.397,0.60388,2.17413,6.5746e-05,6.5746e-05,6.5746e-05
175,91912.9,0.36343,0.19569,0.88885,0.92188,0.91538,0.95954,0.61344,1.39794,0.60305,2.17551,6.5548e-05,6.5548e-05,6.5548e-05
176,92437.7,0.36017,0.19859,0.88518,0.92263,0.9145,0.96007,0.61397,1.3982,0.60384,2.17774,6.535e-05,6.535e-05,6.535e-05
177,92964.9,0.36278,0.19964,0.88912,0.92673,0.91014,0.95943,0.61374,1.3984,0.61081,2.17843,6.5152e-05,6.5152e-05,6.5152e-05
178,93489.9,0.35979,0.19382,0.88433,0.92306,0.90764,0.9594,0.6128,1.39767,0.61189,2.18022,6.4954e-05,6.4954e-05,6.4954e-05
179,94015.6,0.36272,0.1961,0.89009,0.93088,0.89424,0.95746,0.61387,1.39919,0.6142,2.18124,6.4756e-05,6.4756e-05,6.4756e-05
180,94540.3,0.35584,0.19431,0.88375,0.92995,0.8938,0.95726,0.61237,1.39969,0.61051,2.18414,6.4558e-05,6.4558e-05,6.4558e-05
181,95065.8,0.35572,0.19316,0.88364,0.92754,0.89878,0.95756,0.61216,1.39916,0.61003,2.18352,6.436e-05,6.436e-05,6.436e-05
182,95590.6,0.35624,0.19649,0.88234,0.93168,0.89835,0.95576,0.61026,1.39885,0.60994,2.18514,6.4162e-05,6.4162e-05,6.4162e-05
183,96116.2,0.35333,0.19295,0.88112,0.93286,0.89873,0.95518,0.60965,1.39912,0.61483,2.18601,6.3964e-05,6.3964e-05,6.3964e-05
184,96640.5,0.35979,0.20039,0.88574,0.92753,0.89936,0.95252,0.608,1.39851,0.61409,2.18538,6.3766e-05,6.3766e-05,6.3766e-05
185,97166.1,0.34751,0.19088,0.88304,0.92705,0.9104,0.95589,0.60994,1.39979,0.61479,2.18774,6.3568e-05,6.3568e-05,6.3568e-05
186,97690.6,0.34921,0.19001,0.88139,0.92813,0.91026,0.95504,0.60767,1.40234,0.61654,2.191,6.337e-05,6.337e-05,6.337e-05
187,98216.5,0.34922,0.19583,0.87884,0.9287,0.90836,0.9548,0.60843,1.40234,0.6183,2.1926,6.3172e-05,6.3172e-05,6.3172e-05
188,98740.9,0.34422,0.19049,0.87794,0.92877,0.91513,0.95525,0.60982,1.4021,0.6195,2.19385,6.2974e-05,6.2974e-05,6.2974e-05
189,99266.3,0.34825,0.19389,0.88057,0.92895,0.91606,0.95514,0.6112,1.4024,0.62059,2.19379,6.2776e-05,6.2776e-05,6.2776e-05
190,99791.1,0.34567,0.18985,0.88266,0.93133,0.91099,0.95493,0.61046,1.40167,0.62142,2.19391,6.2578e-05,6.2578e-05,6.2578e-05
191,100317,0.34862,0.19404,0.88079,0.93057,0.9095,0.95392,0.60857,1.39977,0.62336,2.19352,6.238e-05,6.238e-05,6.238e-05
192,100868,0.33882,0.18582,0.87257,0.92971,0.90951,0.95359,0.60697,1.4001,0.62356,2.19537,6.2182e-05,6.2182e-05,6.2182e-05
193,101394,0.34324,0.18987,0.87815,0.93096,0.90348,0.95363,0.60546,1.40043,0.62451,2.19622,6.1984e-05,6.1984e-05,6.1984e-05
194,101919,0.34716,0.19225,0.87951,0.92983,0.90741,0.95358,0.606,1.40178,0.62345,2.19857,6.1786e-05,6.1786e-05,6.1786e-05
195,102445,0.34134,0.189,0.87341,0.93147,0.90509,0.9531,0.60613,1.40112,0.6234,2.19857,6.1588e-05,6.1588e-05,6.1588e-05
196,102970,0.34631,0.19379,0.8806,0.93045,0.90521,0.9537,0.60685,1.40115,0.62132,2.19899,6.139e-05,6.139e-05,6.139e-05
197,103495,0.34061,0.19106,0.87835,0.9295,0.90925,0.95373,0.60583,1.40065,0.62491,2.19897,6.1192e-05,6.1192e-05,6.1192e-05
198,104021,0.3431,0.18919,0.87716,0.92366,0.904,0.95052,0.60655,1.40097,0.62369,2.19912,6.0994e-05,6.0994e-05,6.0994e-05
199,104547,0.33968,0.19167,0.87441,0.9238,0.90215,0.95179,0.60636,1.4016,0.62317,2.20087,6.0796e-05,6.0796e-05,6.0796e-05
200,105072,0.33939,0.18911,0.87335,0.9306,0.90791,0.95539,0.60591,1.40187,0.6241,2.20185,6.0598e-05,6.0598e-05,6.0598e-05
201,105597,0.33917,0.18952,0.87398,0.93054,0.90695,0.95528,0.60552,1.40331,0.62186,2.20494,6.04e-05,6.04e-05,6.04e-05
202,106125,0.336,0.18645,0.87348,0.92998,0.90873,0.95557,0.60577,1.40298,0.62379,2.2049,6.0202e-05,6.0202e-05,6.0202e-05
203,106651,0.33645,0.1894,0.87163,0.92344,0.90398,0.95196,0.60616,1.40197,0.62432,2.20348,6.0004e-05,6.0004e-05,6.0004e-05
204,107177,0.33448,0.1878,0.87262,0.92824,0.90925,0.95523,0.60575,1.40133,0.62559,2.20291,5.9806e-05,5.9806e-05,5.9806e-05
205,107704,0.32725,0.18133,0.86928,0.92614,0.90802,0.955,0.60466,1.4015,0.62453,2.20465,5.9608e-05,5.9608e-05,5.9608e-05
206,108230,0.33156,0.18394,0.87237,0.9268,0.90811,0.95521,0.60495,1.40096,0.62484,2.20497,5.941e-05,5.941e-05,5.941e-05
207,108756,0.32958,0.18263,0.87037,0.93188,0.89696,0.95185,0.60578,1.3996,0.62312,2.20293,5.9212e-05,5.9212e-05,5.9212e-05
208,109282,0.32425,0.17685,0.8678,0.93184,0.89731,0.95185,0.60441,1.39923,0.62503,2.20347,5.9014e-05,5.9014e-05,5.9014e-05
209,109808,0.33114,0.1833,0.8749,0.93201,0.89771,0.95171,0.60522,1.39861,0.62179,2.20413,5.8816e-05,5.8816e-05,5.8816e-05
210,110335,0.3291,0.18439,0.86725,0.93286,0.8975,0.95157,0.60581,1.39928,0.62305,2.20594,5.8618e-05,5.8618e-05,5.8618e-05
211,110861,0.32725,0.18326,0.87157,0.93308,0.89543,0.9522,0.60684,1.39806,0.62256,2.20586,5.842e-05,5.842e-05,5.842e-05
212,111387,0.32273,0.18388,0.86395,0.9329,0.89531,0.95348,0.60626,1.39773,0.6237,2.20515,5.8222e-05,5.8222e-05,5.8222e-05
213,111913,0.32707,0.1859,0.8685,0.93293,0.89579,0.95357,0.60532,1.39691,0.62231,2.20499,5.8024e-05,5.8024e-05,5.8024e-05
214,112440,0.3225,0.1807,0.86659,0.93436,0.89251,0.95356,0.60543,1.39759,0.6231,2.20648,5.7826e-05,5.7826e-05,5.7826e-05
215,112966,0.32183,0.18313,0.866,0.93451,0.8907,0.95489,0.60677,1.39768,0.62375,2.20808,5.7628e-05,5.7628e-05,5.7628e-05
216,113493,0.32482,0.18526,0.86769,0.92345,0.89726,0.95503,0.60751,1.39852,0.62346,2.21065,5.743e-05,5.743e-05,5.743e-05
217,114020,0.32229,0.18508,0.86578,0.92351,0.89723,0.95524,0.60789,1.39672,0.62539,2.20782,5.7232e-05,5.7232e-05,5.7232e-05
218,114547,0.31892,0.1806,0.86529,0.92399,0.8981,0.95507,0.60827,1.39749,0.62698,2.20828,5.7034e-05,5.7034e-05,5.7034e-05
219,115074,0.31879,0.18119,0.86448,0.92428,0.89847,0.95526,0.60859,1.39701,0.62753,2.20859,5.6836e-05,5.6836e-05,5.6836e-05
220,115602,0.32548,0.18474,0.87198,0.92447,0.89884,0.95536,0.60816,1.39704,0.62737,2.20922,5.6638e-05,5.6638e-05,5.6638e-05
221,116131,0.32286,0.18195,0.86758,0.9227,0.90225,0.95525,0.60806,1.39683,0.62571,2.20984,5.644e-05,5.644e-05,5.644e-05
222,116658,0.31493,0.17829,0.86255,0.92187,0.90221,0.95525,0.60882,1.39673,0.62661,2.21031,5.6242e-05,5.6242e-05,5.6242e-05
223,117185,0.32019,0.18127,0.86542,0.92182,0.90225,0.95516,0.6095,1.39684,0.62683,2.21074,5.6044e-05,5.6044e-05,5.6044e-05
224,117712,0.3159,0.17783,0.86475,0.92921,0.90587,0.9586,0.60963,1.39656,0.62772,2.21016,5.5846e-05,5.5846e-05,5.5846e-05
225,118239,0.31536,0.17926,0.86401,0.93113,0.9055,0.95843,0.60875,1.39661,0.62863,2.21017,5.5648e-05,5.5648e-05,5.5648e-05
226,118766,0.31663,0.17927,0.86629,0.93173,0.90529,0.9564,0.60786,1.39663,0.6306,2.20979,5.545e-05,5.545e-05,5.545e-05
227,119293,0.3142,0.17217,0.86071,0.93202,0.90515,0.95622,0.60856,1.39639,0.63107,2.21039,5.5252e-05,5.5252e-05,5.5252e-05
228,119820,0.30946,0.17896,0.8622,0.93171,0.90513,0.95614,0.60901,1.39696,0.63191,2.21198,5.5054e-05,5.5054e-05,5.5054e-05
229,120347,0.30921,0.17631,0.85592,0.9319,0.90491,0.95618,0.60922,1.39786,0.63307,2.21254,5.4856e-05,5.4856e-05,5.4856e-05
230,120874,0.31301,0.1787,0.86164,0.93136,0.90491,0.95614,0.60932,1.39735,0.63454,2.21109,5.4658e-05,5.4658e-05,5.4658e-05
231,121401,0.3112,0.17535,0.85973,0.93256,0.90506,0.95596,0.60994,1.39686,0.63558,2.21063,5.446e-05,5.446e-05,5.446e-05
232,121928,0.31343,0.17774,0.85969,0.93276,0.90528,0.95618,0.60972,1.39757,0.63591,2.21267,5.4262e-05,5.4262e-05,5.4262e-05
233,122456,0.31124,0.17538,0.86079,0.9333,0.90478,0.956,0.61011,1.39775,0.63631,2.21234,5.4064e-05,5.4064e-05,5.4064e-05
234,122983,0.30595,0.17575,0.86096,0.93304,0.90343,0.9559,0.61028,1.39709,0.6357,2.21198,5.3866e-05,5.3866e-05,5.3866e-05
235,123511,0.30882,0.17704,0.85778,0.93002,0.9015,0.95584,0.60877,1.39747,0.63729,2.21192,5.3668e-05,5.3668e-05,5.3668e-05
236,124038,0.30722,0.17851,0.85769,0.92936,0.90254,0.95465,0.6091,1.39746,0.6374,2.21185,5.347e-05,5.347e-05,5.347e-05
237,124565,0.30279,0.17254,0.85587,0.92899,0.90202,0.95472,0.60833,1.39744,0.63551,2.21312,5.3272e-05,5.3272e-05,5.3272e-05
238,125093,0.30931,0.17809,0.86189,0.92847,0.90117,0.95488,0.60806,1.39792,0.63576,2.21414,5.3074e-05,5.3074e-05,5.3074e-05
239,125620,0.30483,0.17332,0.85546,0.92826,0.90004,0.95483,0.60837,1.39715,0.63405,2.21383,5.2876e-05,5.2876e-05,5.2876e-05
240,126148,0.29876,0.1705,0.85338,0.92831,0.89994,0.9548,0.6093,1.39783,0.63652,2.21483,5.2678e-05,5.2678e-05,5.2678e-05
241,126675,0.30515,0.17405,0.86027,0.93378,0.89955,0.95505,0.60815,1.39775,0.63596,2.21506,5.248e-05,5.248e-05,5.248e-05
242,127203,0.30355,0.17028,0.85363,0.93329,0.89903,0.95463,0.60767,1.39812,0.63456,2.21644,5.2282e-05,5.2282e-05,5.2282e-05
243,127731,0.30316,0.17261,0.85733,0.9282,0.89759,0.95583,0.60862,1.39758,0.63604,2.21594,5.2084e-05,5.2084e-05,5.2084e-05
244,128258,0.29897,0.1677,0.85676,0.93077,0.90008,0.95601,0.60981,1.3971,0.63577,2.21362,5.1886e-05,5.1886e-05,5.1886e-05
245,128787,0.29458,0.16765,0.85257,0.93366,0.89929,0.95648,0.60965,1.3972,0.63684,2.21436,5.1688e-05,5.1688e-05,5.1688e-05
246,129314,0.29877,0.16852,0.85363,0.93307,0.89938,0.95631,0.60988,1.39754,0.63687,2.21447,5.149e-05,5.149e-05,5.149e-05
247,129843,0.29665,0.16806,0.85294,0.93287,0.89957,0.95642,0.61097,1.39753,0.6373,2.21543,5.1292e-05,5.1292e-05,5.1292e-05
248,130371,0.29862,0.17104,0.85542,0.93327,0.89952,0.95625,0.61016,1.39731,0.63748,2.21589,5.1094e-05,5.1094e-05,5.1094e-05
249,130899,0.30075,0.17093,0.85371,0.92977,0.90047,0.95603,0.60824,1.39706,0.64012,2.21523,5.0896e-05,5.0896e-05,5.0896e-05
250,131427,0.2962,0.16978,0.85312,0.93289,0.89936,0.95617,0.60945,1.39799,0.64103,2.21794,5.0698e-05,5.0698e-05,5.0698e-05
251,131955,0.29173,0.16803,0.85169,0.9281,0.90153,0.95381,0.60784,1.39706,0.63776,2.21737,5.05e-05,5.05e-05,5.05e-05
252,132483,0.29193,0.16711,0.84759,0.92807,0.89729,0.95408,0.60772,1.39682,0.63703,2.21818,5.0302e-05,5.0302e-05,5.0302e-05
253,133011,0.29548,0.16993,0.85059,0.92739,0.90156,0.95405,0.60745,1.39657,0.63747,2.21833,5.0104e-05,5.0104e-05,5.0104e-05
254,133539,0.28735,0.16295,0.84717,0.92649,0.90378,0.95396,0.60727,1.39728,0.63793,2.21934,4.9906e-05,4.9906e-05,4.9906e-05
255,134068,0.28865,0.16549,0.85031,0.92679,0.90392,0.95415,0.60778,1.3971,0.63708,2.21955,4.9708e-05,4.9708e-05,4.9708e-05
256,134596,0.29117,0.16656,0.85333,0.92727,0.89896,0.95395,0.60698,1.39718,0.6398,2.21885,4.951e-05,4.951e-05,4.951e-05
257,135157,0.28964,0.16736,0.85004,0.9278,0.89884,0.95539,0.60838,1.39717,0.6389,2.22016,4.9312e-05,4.9312e-05,4.9312e-05
258,135691,0.29165,0.1672,0.84983,0.93531,0.89732,0.95402,0.60687,1.39748,0.64027,2.22089,4.9114e-05,4.9114e-05,4.9114e-05
259,136219,0.28723,0.16236,0.84673,0.93065,0.89621,0.95402,0.60733,1.39802,0.63945,2.22239,4.8916e-05,4.8916e-05,4.8916e-05
260,136747,0.28978,0.16637,0.84758,0.9362,0.89601,0.95622,0.60955,1.39742,0.63914,2.22226,4.8718e-05,4.8718e-05,4.8718e-05
261,137277,0.28704,0.16459,0.85051,0.93127,0.8957,0.956,0.60997,1.39678,0.63975,2.22189,4.852e-05,4.852e-05,4.852e-05
262,137805,0.28824,0.16576,0.84995,0.93673,0.89592,0.95628,0.61002,1.39613,0.63851,2.22241,4.8322e-05,4.8322e-05,4.8322e-05
263,138336,0.28453,0.16267,0.8476,0.93687,0.89606,0.95312,0.60725,1.39616,0.63843,2.22333,4.8124e-05,4.8124e-05,4.8124e-05
264,138864,0.28423,0.16255,0.84396,0.93718,0.89611,0.95305,0.6069,1.39604,0.6397,2.2244,4.7926e-05,4.7926e-05,4.7926e-05
265,139393,0.28499,0.16517,0.8494,0.9371,0.89625,0.95313,0.60821,1.39644,0.6407,2.22631,4.7728e-05,4.7728e-05,4.7728e-05
266,139921,0.28092,0.16224,0.84481,0.93713,0.89599,0.95345,0.60744,1.39674,0.6413,2.22749,4.753e-05,4.753e-05,4.753e-05
267,140450,0.28555,0.16503,0.84984,0.93622,0.90582,0.95337,0.60763,1.39664,0.64228,2.22814,4.7332e-05,4.7332e-05,4.7332e-05
268,140979,0.28181,0.16192,0.84601,0.93716,0.8935,0.95333,0.60755,1.3965,0.64258,2.22806,4.7134e-05,4.7134e-05,4.7134e-05
269,141508,0.28297,0.16399,0.84476,0.93117,0.90149,0.95303,0.60764,1.39588,0.64442,2.22778,4.6936e-05,4.6936e-05,4.6936e-05
270,142037,0.28182,0.16303,0.84291,0.9294,0.89933,0.95124,0.60636,1.39629,0.64605,2.22847,4.6738e-05,4.6738e-05,4.6738e-05
271,142566,0.28309,0.16237,0.84717,0.92934,0.89933,0.95268,0.60843,1.39668,0.64697,2.22959,4.654e-05,4.654e-05,4.654e-05
272,143095,0.28211,0.16536,0.84534,0.93051,0.89918,0.95392,0.60896,1.39653,0.64792,2.22978,4.6342e-05,4.6342e-05,4.6342e-05
273,143624,0.27743,0.1604,0.84141,0.93009,0.89901,0.95286,0.60707,1.39672,0.64794,2.2307,4.6144e-05,4.6144e-05,4.6144e-05
274,144154,0.28172,0.16154,0.8453,0.93031,0.8986,0.95256,0.6068,1.39698,0.64947,2.23209,4.5946e-05,4.5946e-05,4.5946e-05
275,144682,0.27644,0.15844,0.84347,0.93139,0.89959,0.95208,0.60716,1.39673,0.6508,2.23281,4.5748e-05,4.5748e-05,4.5748e-05
276,145211,0.27709,0.15922,0.84055,0.93106,0.89961,0.95221,0.60785,1.3969,0.6522,2.2331,4.555e-05,4.555e-05,4.555e-05
277,145741,0.27255,0.15863,0.84276,0.9307,0.89958,0.95206,0.60807,1.3969,0.65508,2.23431,4.5352e-05,4.5352e-05,4.5352e-05
278,146271,0.27714,0.1599,0.84626,0.93033,0.89964,0.95229,0.60722,1.39721,0.65603,2.23512,4.5154e-05,4.5154e-05,4.5154e-05
279,146801,0.27908,0.16119,0.84501,0.93006,0.89964,0.95219,0.60794,1.39758,0.65709,2.23573,4.4956e-05,4.4956e-05,4.4956e-05
280,147332,0.27646,0.16007,0.84315,0.93025,0.89963,0.95224,0.60782,1.39772,0.65767,2.23642,4.4758e-05,4.4758e-05,4.4758e-05
281,147860,0.27068,0.15537,0.83825,0.92963,0.89966,0.95207,0.60802,1.39749,0.65638,2.23765,4.456e-05,4.456e-05,4.456e-05
282,148389,0.27593,0.15882,0.84445,0.92858,0.89975,0.95156,0.60771,1.39746,0.65756,2.23753,4.4362e-05,4.4362e-05,4.4362e-05
283,148918,0.27404,0.16064,0.84278,0.9287,0.89977,0.95139,0.6066,1.39735,0.65725,2.23766,4.4164e-05,4.4164e-05,4.4164e-05
284,149447,0.27302,0.15819,0.84103,0.92892,0.89974,0.95005,0.60621,1.39707,0.65806,2.23727,4.3966e-05,4.3966e-05,4.3966e-05
285,149976,0.27399,0.15841,0.84035,0.92872,0.89982,0.95002,0.60529,1.39723,0.65786,2.23856,4.3768e-05,4.3768e-05,4.3768e-05
286,150507,0.27329,0.15639,0.84444,0.9347,0.88791,0.94968,0.60558,1.39752,0.65786,2.23919,4.357e-05,4.357e-05,4.357e-05
287,151037,0.26832,0.1579,0.83844,0.93476,0.8879,0.94988,0.60509,1.39729,0.6591,2.23988,4.3372e-05,4.3372e-05,4.3372e-05
288,151567,0.27015,0.15542,0.83785,0.93494,0.88797,0.94992,0.60536,1.39683,0.65967,2.24056,4.3174e-05,4.3174e-05,4.3174e-05
289,152097,0.26826,0.15612,0.8378,0.9335,0.88836,0.94995,0.60539,1.39646,0.65672,2.24069,4.2976e-05,4.2976e-05,4.2976e-05
290,152627,0.26505,0.15313,0.84118,0.93258,0.88875,0.9502,0.60603,1.39615,0.65665,2.24114,4.2778e-05,4.2778e-05,4.2778e-05
291,153160,0.26904,0.15731,0.84235,0.93226,0.88953,0.95025,0.60637,1.3968,0.65797,2.24247,4.258e-05,4.258e-05,4.258e-05
292,153690,0.26709,0.1558,0.83729,0.93182,0.89004,0.95044,0.6063,1.39693,0.65918,2.24331,4.2382e-05,4.2382e-05,4.2382e-05
293,154221,0.26467,0.15427,0.83851,0.93188,0.89019,0.9505,0.60666,1.39636,0.6595,2.24285,4.2184e-05,4.2184e-05,4.2184e-05
294,154751,0.27007,0.157,0.84088,0.94153,0.88124,0.95028,0.60503,1.39662,0.6601,2.24358,4.1986e-05,4.1986e-05,4.1986e-05
295,155281,0.26173,0.15585,0.83816,0.94348,0.88112,0.95011,0.60468,1.39622,0.66082,2.24262,4.1788e-05,4.1788e-05,4.1788e-05
296,155811,0.27004,0.15798,0.83718,0.94368,0.8816,0.94975,0.60491,1.39668,0.66439,2.2431,4.159e-05,4.159e-05,4.159e-05
297,156342,0.26428,0.15834,0.83983,0.94395,0.88165,0.94991,0.60476,1.39709,0.66724,2.24374,4.1392e-05,4.1392e-05,4.1392e-05
298,156873,0.26056,0.15252,0.83842,0.93286,0.88842,0.94957,0.60549,1.39748,0.66836,2.24375,4.1194e-05,4.1194e-05,4.1194e-05
299,157404,0.26061,0.15158,0.83748,0.9332,0.88821,0.94957,0.60501,1.3978,0.6708,2.24455,4.0996e-05,4.0996e-05,4.0996e-05
300,157936,0.25725,0.15011,0.83555,0.94654,0.87991,0.94947,0.60333,1.39729,0.669,2.24508,4.0798e-05,4.0798e-05,4.0798e-05
301,158466,0.25896,0.15249,0.83683,0.94655,0.88025,0.94941,0.60275,1.39753,0.67011,2.24602,4.06e-05,4.06e-05,4.06e-05
302,158999,0.25919,0.14981,0.83679,0.94384,0.8825,0.94859,0.60346,1.39857,0.67308,2.24837,4.0402e-05,4.0402e-05,4.0402e-05
303,159532,0.25662,0.15118,0.83563,0.93909,0.88615,0.9485,0.60437,1.39855,0.67365,2.24937,4.0204e-05,4.0204e-05,4.0204e-05
304,160062,0.25763,0.15114,0.83311,0.93901,0.88653,0.94702,0.60456,1.39829,0.67453,2.24946,4.0006e-05,4.0006e-05,4.0006e-05
305,160593,0.26457,0.15556,0.84072,0.93953,0.88691,0.94707,0.60423,1.39858,0.67444,2.25105,3.9808e-05,3.9808e-05,3.9808e-05
306,161123,0.25851,0.15356,0.83487,0.93896,0.88751,0.94678,0.60466,1.39882,0.67645,2.25195,3.961e-05,3.961e-05,3.961e-05
307,161657,0.25982,0.15042,0.8353,0.93982,0.88746,0.94704,0.60431,1.39887,0.67713,2.25326,3.9412e-05,3.9412e-05,3.9412e-05
308,162188,0.26081,0.15015,0.83743,0.94039,0.88721,0.94856,0.6043,1.39939,0.6787,2.25446,3.9214e-05,3.9214e-05,3.9214e-05
309,162722,0.25668,0.15212,0.83104,0.93957,0.88806,0.94836,0.60451,1.39945,0.67868,2.2549,3.9016e-05,3.9016e-05,3.9016e-05
310,163258,0.25369,0.15006,0.83416,0.94019,0.89121,0.94819,0.60483,1.40041,0.67918,2.25609,3.8818e-05,3.8818e-05,3.8818e-05
311,163796,0.25543,0.15218,0.83273,0.93874,0.89144,0.94827,0.60471,1.40092,0.67965,2.25679,3.862e-05,3.862e-05,3.862e-05
312,164330,0.2537,0.14953,0.83276,0.93911,0.89142,0.94817,0.60398,1.40126,0.68108,2.25762,3.8422e-05,3.8422e-05,3.8422e-05
313,164867,0.25038,0.1473,0.83014,0.9391,0.89149,0.94805,0.60478,1.40144,0.68137,2.25796,3.8224e-05,3.8224e-05,3.8224e-05
314,165399,0.25272,0.14873,0.83062,0.93872,0.89118,0.94769,0.60475,1.4013,0.68212,2.25853,3.8026e-05,3.8026e-05,3.8026e-05
315,165932,0.25349,0.1473,0.83341,0.93854,0.89109,0.94768,0.6043,1.40186,0.68457,2.25913,3.7828e-05,3.7828e-05,3.7828e-05
316,166468,0.25475,0.15095,0.83449,0.94965,0.87917,0.94791,0.60446,1.40153,0.68662,2.25914,3.763e-05,3.763e-05,3.763e-05
317,167001,0.24819,0.14545,0.83144,0.94982,0.87924,0.94796,0.60501,1.40136,0.68362,2.26039,3.7432e-05,3.7432e-05,3.7432e-05
318,167540,0.25613,0.15329,0.83454,0.94989,0.87939,0.94591,0.60503,1.4006,0.68156,2.26004,3.7234e-05,3.7234e-05,3.7234e-05
319,168077,0.25211,0.15016,0.83204,0.94999,0.87935,0.94592,0.60419,1.39969,0.68025,2.25969,3.7036e-05,3.7036e-05,3.7036e-05
320,168614,0.25124,0.14857,0.8289,0.94984,0.87961,0.94592,0.60448,1.39911,0.68063,2.25989,3.6838e-05,3.6838e-05,3.6838e-05
321,169149,0.24905,0.14773,0.83251,0.94983,0.87969,0.94583,0.6041,1.39925,0.68127,2.25998,3.664e-05,3.664e-05,3.664e-05
322,169692,0.24894,0.14637,0.83092,0.94954,0.88018,0.94626,0.60447,1.40006,0.68262,2.26172,3.6442e-05,3.6442e-05,3.6442e-05
323,170262,0.24461,0.14509,0.82966,0.94919,0.88066,0.94619,0.60401,1.40083,0.68318,2.26348,3.6244e-05,3.6244e-05,3.6244e-05
324,170799,0.24469,0.1457,0.82679,0.94935,0.88073,0.94613,0.60373,1.40112,0.68445,2.26542,3.6046e-05,3.6046e-05,3.6046e-05
325,171335,0.24971,0.14993,0.8317,0.94915,0.88079,0.94622,0.60292,1.40063,0.68516,2.2661,3.5848e-05,3.5848e-05,3.5848e-05
326,171878,0.24566,0.14666,0.82946,0.94858,0.88177,0.94623,0.60323,1.40026,0.68356,2.26637,3.565e-05,3.565e-05,3.565e-05
327,172415,0.24236,0.14379,0.8273,0.94892,0.88209,0.94629,0.60308,1.40062,0.68354,2.26831,3.5452e-05,3.5452e-05,3.5452e-05
328,172956,0.24269,0.14472,0.83003,0.94305,0.88437,0.94645,0.60372,1.40099,0.68242,2.26941,3.5254e-05,3.5254e-05,3.5254e-05
329,173497,0.23959,0.14445,0.82574,0.94954,0.88228,0.9467,0.60435,1.40137,0.68285,2.27017,3.5056e-05,3.5056e-05,3.5056e-05
330,174041,0.24399,0.14591,0.82955,0.94976,0.88217,0.94668,0.60513,1.40136,0.68398,2.27113,3.4858e-05,3.4858e-05,3.4858e-05
331,174585,0.2426,0.14517,0.82753,0.94476,0.88554,0.94672,0.60476,1.4013,0.68434,2.27223,3.466e-05,3.466e-05,3.466e-05
332,175132,0.2402,0.14274,0.82691,0.94489,0.88566,0.94748,0.60553,1.40152,0.68363,2.27331,3.4462e-05,3.4462e-05,3.4462e-05
333,175674,0.24073,0.14122,0.82883,0.94475,0.88585,0.94469,0.60414,1.40193,0.68522,2.27387,3.4264e-05,3.4264e-05,3.4264e-05
334,176218,0.24007,0.14224,0.82705,0.95156,0.8807,0.9447,0.60397,1.40241,0.68575,2.27486,3.4066e-05,3.4066e-05,3.4066e-05
335,176764,0.24073,0.14652,0.82895,0.95178,0.88051,0.94472,0.60444,1.40205,0.68687,2.27452,3.3868e-05,3.3868e-05,3.3868e-05
336,177311,0.23934,0.14493,0.82618,0.95181,0.88038,0.94364,0.60332,1.40231,0.68834,2.2756,3.367e-05,3.367e-05,3.367e-05
337,177855,0.2407,0.1442,0.82772,0.9516,0.88044,0.94347,0.60336,1.40268,0.68907,2.27608,3.3472e-05,3.3472e-05,3.3472e-05
338,178404,0.24062,0.14356,0.82804,0.94919,0.88216,0.94347,0.60332,1.40292,0.68982,2.276,3.3274e-05,3.3274e-05,3.3274e-05
339,178971,0.24005,0.14482,0.82825,0.94913,0.8818,0.94343,0.60446,1.4027,0.6891,2.27623,3.3076e-05,3.3076e-05,3.3076e-05
340,179538,0.24059,0.14478,0.82648,0.94899,0.88166,0.94332,0.60347,1.40289,0.68695,2.27748,3.2878e-05,3.2878e-05,3.2878e-05
341,180127,0.24048,0.14332,0.8294,0.94851,0.88162,0.94332,0.60266,1.40285,0.6876,2.27767,3.268e-05,3.268e-05,3.268e-05
342,180690,0.2329,0.13772,0.82255,0.94735,0.88173,0.94328,0.6022,1.40286,0.68749,2.27751,3.2482e-05,3.2482e-05,3.2482e-05
343,181253,0.23607,0.14121,0.82692,0.94746,0.88301,0.9432,0.60235,1.40363,0.68898,2.27825,3.2284e-05,3.2284e-05,3.2284e-05
344,181806,0.2381,0.14459,0.8261,0.9464,0.88446,0.9432,0.60281,1.40401,0.68951,2.27992,3.2086e-05,3.2086e-05,3.2086e-05
