epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
71,27716.2,0.1528,0.09103,0.68028,0.97417,0.92683,0.96952,0.7596,0.73518,0.68836,1.5236,6.535e-06,6.535e-06,6.535e-06
72,28106.6,0.14469,0.08785,0.67912,0.97436,0.92679,0.96952,0.76818,0.73714,0.7045,1.5251,6.4855e-06,6.4855e-06,6.4855e-06
73,28496.1,0.14233,0.0863,0.65765,0.97435,0.92634,0.96952,0.77029,0.74257,0.65547,1.5496,6.436e-06,6.436e-06,6.436e-06
74,28886.3,0.14219,0.08552,0.65237,0.97435,0.92648,0.96007,0.76958,0.73903,0.69368,1.54507,6.3865e-06,6.3865e-06,6.3865e-06
75,29276.5,0.14933,0.09019,0.66543,0.97434,0.92623,0.96084,0.77134,0.73762,0.75267,1.51879,6.337e-06,6.337e-06,6.337e-06
76,29667,0.14651,0.08943,0.657,0.97435,0.92637,0.96007,0.76622,0.73666,0.75847,1.51081,6.2875e-06,6.2875e-06,6.2875e-06
77,30056.7,0.14503,0.08611,0.64416,0.97401,0.92683,0.96084,0.76507,0.7348,0.75249,1.512,6.238e-06,6.238e-06,6.238e-06
78,30447,0.14995,0.09019,0.66733,0.97335,0.92683,0.96084,0.76606,0.73064,0.72897,1.50783,6.1885e-06,6.1885e-06,6.1885e-06
79,30836.7,0.14261,0.0862,0.65755,0.97338,0.92683,0.96007,0.76356,0.72947,0.69025,1.49662,6.139e-06,6.139e-06,6.139e-06
80,31226.9,0.14631,0.08811,0.66303,0.97352,0.92683,0.96007,0.75847,0.7329,0.73753,1.49251,6.0895e-06,6.0895e-06,6.0895e-06
81,31616.8,0.1426,0.08761,0.67253,0.99928,0.92683,0.96229,0.76952,0.73765,0.77631,1.495,6.04e-06,6.04e-06,6.04e-06
82,32006.9,0.14575,0.0898,0.67162,0.99951,0.92683,0.96229,0.76295,0.73897,0.79506,1.50693,5.9905e-06,5.9905e-06,5.9905e-06
83,32396.1,0.14063,0.0853,0.64977,0.97435,0.92665,0.96084,0.75424,0.74111,0.82765,1.49822,5.941e-06,5.941e-06,5.941e-06
84,32786.2,0.14551,0.08912,0.67945,0.97246,0.92683,0.96084,0.76609,0.73811,0.81043,1.50886,5.8915e-06,5.8915e-06,5.8915e-06
85,33175.5,0.13765,0.08444,0.66159,0.99924,0.92683,0.97424,0.76355,0.73653,0.82109,1.49931,5.842e-06,5.842e-06,5.842e-06
86,33565.8,0.13719,0.0934,0.64855,0.99927,0.92683,0.97375,0.77827,0.73471,0.80961,1.49481,5.7925e-06,5.7925e-06,5.7925e-06
87,33955.5,0.13902,0.08366,0.63794,0.99916,0.92683,0.97375,0.76874,0.73611,0.7827,1.50177,5.743e-06,5.743e-06,5.743e-06
88,34345.9,0.14195,0.08652,0.65802,1,0.94948,0.97499,0.7659,0.73789,0.75667,1.50236,5.6935e-06,5.6935e-06,5.6935e-06
89,34735.6,0.14038,0.08876,0.65471,0.99884,0.92683,0.97375,0.7751,0.73888,0.75153,1.5047,5.644e-06,5.644e-06,5.644e-06
90,35125.7,0.14154,0.08551,0.65461,1,0.94952,0.9745,0.76601,0.73715,0.76032,1.50898,5.5945e-06,5.5945e-06,5.5945e-06
91,35515.3,0.1419,0.08477,0.66073,1,0.94932,0.9745,0.77526,0.74255,0.79578,1.51567,5.545e-06,5.545e-06,5.545e-06
92,35905.4,0.14643,0.08685,0.66612,1,0.94932,0.9745,0.77665,0.74014,0.75882,1.50154,5.4955e-06,5.4955e-06,5.4955e-06
93,36295.3,0.13933,0.08507,0.66809,0.9989,0.92683,0.97304,0.76293,0.7396,0.73236,1.50521,5.446e-06,5.446e-06,5.446e-06
94,36685.5,0.14171,0.08481,0.65837,0.99896,0.92683,0.97304,0.76506,0.7445,0.71797,1.50977,5.3965e-06,5.3965e-06,5.3965e-06
95,37075.2,0.13869,0.0873,0.66632,0.99916,0.92683,0.97304,0.77588,0.74417,0.72183,1.50723,5.347e-06,5.347e-06,5.347e-06
96,37465.5,0.14122,0.08551,0.67101,0.99924,0.92683,0.97304,0.76925,0.7373,0.71642,1.5064,5.2975e-06,5.2975e-06,5.2975e-06
97,37855.1,0.13888,0.08564,0.67147,0.99943,0.92683,0.97304,0.77522,0.74138,0.72819,1.51606,5.248e-06,5.248e-06,5.248e-06
98,38245.5,0.13664,0.08442,0.67192,0.99946,0.92683,0.97189,0.76907,0.74207,0.72416,1.52047,5.1985e-06,5.1985e-06,5.1985e-06
99,38635.2,0.13938,0.08689,0.66938,0.99923,0.92683,0.97189,0.76456,0.74545,0.70007,1.53319,5.149e-06,5.149e-06,5.149e-06
100,39025.4,0.13758,0.08521,0.6741,0.99936,0.92683,0.97304,0.77416,0.74338,0.73043,1.5342,5.0995e-06,5.0995e-06,5.0995e-06
101,39414.9,0.13438,0.08291,0.656,0.99947,0.92683,0.97375,0.76495,0.74251,0.75071,1.52233,5.05e-06,5.05e-06,5.05e-06
102,39805,0.13335,0.08338,0.66509,0.99926,0.92683,0.97424,0.76525,0.74242,0.80727,1.52408,5.0005e-06,5.0005e-06,5.0005e-06
103,40194.4,0.13721,0.08347,0.65123,0.99914,0.92683,0.97375,0.76564,0.739,0.83702,1.53225,4.951e-06,4.951e-06,4.951e-06
104,40584.5,0.13482,0.08396,0.66711,0.99914,0.92683,0.97304,0.76512,0.73761,0.84271,1.53469,4.9015e-06,4.9015e-06,4.9015e-06
105,40973.9,0.14077,0.08551,0.66146,0.99896,0.92683,0.97375,0.76838,0.73851,0.83279,1.54217,4.852e-06,4.852e-06,4.852e-06
106,41364.1,0.14181,0.08632,0.67195,0.99888,0.92683,0.97375,0.76829,0.73841,0.82764,1.53316,4.8025e-06,4.8025e-06,4.8025e-06
107,41753.9,0.13737,0.08671,0.67626,0.99901,0.92683,0.97375,0.76536,0.73789,0.81469,1.52412,4.753e-06,4.753e-06,4.753e-06
108,42144,0.13969,0.08561,0.66763,0.99911,0.92683,0.97375,0.76022,0.74228,0.83369,1.52304,4.7035e-06,4.7035e-06,4.7035e-06
