epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
80,42387.1,0.61319,0.31285,1.05814,0.91328,0.90282,0.93048,0.58158,1.44863,0.59632,1.97277,0.000241342,0.000241342,0.000241342
81,42866.7,0.61143,0.30675,1.05145,0.89931,0.90118,0.93176,0.5834,1.4486,0.61908,1.97199,0.0002406,0.0002406,0.0002406
82,43359.4,0.60532,0.31166,1.05067,0.9201,0.8733,0.93552,0.58514,1.43714,0.61182,1.94837,0.000239857,0.000239857,0.000239857
83,43946.7,0.60331,0.31208,1.04708,0.88617,0.89958,0.93622,0.59088,1.43432,0.60824,1.96484,0.000239115,0.000239115,0.000239115
84,44556.4,0.59601,0.30554,1.03897,0.93166,0.85565,0.93004,0.57459,1.44058,0.63784,1.98599,0.000238372,0.000238372,0.000238372
85,45039.6,0.58924,0.30819,1.04098,0.90784,0.89796,0.93683,0.57524,1.45185,0.63867,1.98298,0.00023763,0.00023763,0.00023763
86,45740.3,0.58203,0.2996,1.02976,0.89612,0.89509,0.93302,0.58301,1.44178,0.62645,1.97812,0.000236887,0.000236887,0.000236887
87,46205.6,0.57632,0.29499,1.02971,0.8951,0.89712,0.9345,0.57753,1.45339,0.64153,1.98751,0.000236145,0.000236145,0.000236145
88,46825.2,0.58144,0.30045,1.03329,0.91926,0.88034,0.93721,0.57671,1.43549,0.6301,1.99174,0.000235402,0.000235402,0.000235402
89,47312.3,0.57695,0.30278,1.03048,0.89669,0.91461,0.94384,0.59512,1.42974,0.59575,1.96202,0.00023466,0.00023466,0.00023466
90,47910.5,0.58558,0.30757,1.03596,0.90819,0.91374,0.95269,0.60039,1.43598,0.55437,1.96173,0.000233917,0.000233917,0.000233917
91,48342,0.57753,0.30129,1.02721,0.92992,0.88385,0.95208,0.5925,1.44991,0.58121,1.9677,0.000233175,0.000233175,0.000233175
92,48825.2,0.56273,0.29378,1.02125,0.90362,0.90585,0.93898,0.58973,1.44179,0.61562,1.98105,0.000232432,0.000232432,0.000232432
93,49290,0.56467,0.29705,1.02221,0.88546,0.9153,0.9383,0.58972,1.43273,0.60264,1.97149,0.00023169,0.00023169,0.00023169
94,49775.1,0.56082,0.29358,1.01824,0.89521,0.91499,0.93676,0.58879,1.44111,0.58456,1.99164,0.000230947,0.000230947,0.000230947
95,50263.6,0.55717,0.29173,1.01383,0.88337,0.9102,0.9376,0.58592,1.43321,0.59316,2.00349,0.000230205,0.000230205,0.000230205
96,50763.8,0.55197,0.28629,1.0158,0.91591,0.88631,0.94291,0.59127,1.42703,0.59655,1.995,0.000229462,0.000229462,0.000229462
97,51298.6,0.54395,0.28411,1.00412,0.93046,0.87464,0.94274,0.59442,1.40973,0.59943,1.97208,0.00022872,0.00022872,0.00022872
98,51849.8,0.54836,0.2878,1.0096,0.88097,0.89733,0.94077,0.59344,1.40162,0.62483,1.93855,0.000227978,0.000227978,0.000227978
99,52388.3,0.54631,0.28353,1.00889,0.89593,0.89448,0.93886,0.59131,1.44014,0.62029,1.99249,0.000227235,0.000227235,0.000227235
100,52952,0.53594,0.27758,1.00305,0.91043,0.90102,0.93737,0.59355,1.44705,0.62135,2.02152,0.000226492,0.000226492,0.000226492
101,53436,0.53828,0.28095,1.0001,0.89947,0.91657,0.94796,0.59403,1.45564,0.5924,2.0492,0.00022575,0.00022575,0.00022575
102,53959.8,0.53404,0.27877,0.99572,0.89016,0.90002,0.94456,0.59166,1.44396,0.60515,2.02291,0.000225008,0.000225008,0.000225008
103,54387.9,0.5346,0.27702,0.99571,0.92514,0.86464,0.93807,0.58325,1.45444,0.59834,2.02613,0.000224265,0.000224265,0.000224265
104,54921.6,0.5292,0.28095,0.99601,0.88832,0.90615,0.94628,0.59293,1.44978,0.60395,2.02015,0.000223522,0.000223522,0.000223522
105,55380.4,0.52062,0.27928,0.98603,0.91444,0.8916,0.94471,0.58643,1.45312,0.60518,2.05074,0.00022278,0.00022278,0.00022278
106,55896.1,0.52284,0.27996,0.99119,0.87212,0.90488,0.93935,0.58599,1.45714,0.62844,2.05079,0.000222037,0.000222037,0.000222037
107,56434.9,0.51557,0.27064,0.98363,0.90341,0.90253,0.94292,0.59385,1.43566,0.5821,2.0308,0.000221295,0.000221295,0.000221295
108,57036.6,0.52606,0.27845,0.99138,0.9134,0.89524,0.94079,0.59103,1.4328,0.585,2.03619,0.000220552,0.000220552,0.000220552
109,57571.2,0.51681,0.27615,0.98801,0.8986,0.8991,0.93626,0.5955,1.43059,0.6211,2.0285,0.00021981,0.00021981,0.00021981
110,58216.2,0.50257,0.27172,0.97822,0.91563,0.87326,0.93726,0.59332,1.43781,0.60261,2.0401,0.000219067,0.000219067,0.000219067
111,58640.4,0.49915,0.26348,0.97504,0.92087,0.87518,0.93898,0.59065,1.4426,0.61072,2.0707,0.000218325,0.000218325,0.000218325
112,59248.6,0.50716,0.27056,0.97908,0.88658,0.91267,0.94308,0.5835,1.47045,0.63654,2.09119,0.000217582,0.000217582,0.000217582
113,59785.6,0.50544,0.27004,0.98259,0.89352,0.89671,0.94467,0.58973,1.45616,0.64011,2.0685,0.00021684,0.00021684,0.00021684
114,60401,0.4971,0.26322,0.96876,0.8833,0.91453,0.93581,0.58207,1.44744,0.63242,2.06569,0.000216097,0.000216097,0.000216097
115,61047.7,0.49047,0.25519,0.96624,0.89613,0.89161,0.93886,0.58475,1.45565,0.64202,2.08536,0.000215355,0.000215355,0.000215355
116,61615.7,0.50759,0.26928,0.97818,0.92991,0.86615,0.93393,0.57775,1.45713,0.65925,2.09199,0.000214612,0.000214612,0.000214612
117,62159.3,0.49456,0.25972,0.96996,0.90795,0.88437,0.937,0.58334,1.43872,0.67169,2.06743,0.00021387,0.00021387,0.00021387
118,62752.6,0.49092,0.25498,0.96652,0.90537,0.88718,0.94092,0.58796,1.43456,0.62991,2.03449,0.000213127,0.000213127,0.000213127
119,63230.3,0.48066,0.25384,0.96019,0.89694,0.89172,0.9318,0.58329,1.4466,0.62505,2.06333,0.000212385,0.000212385,0.000212385
120,63750,0.47546,0.25283,0.95597,0.93395,0.86668,0.93901,0.58847,1.45196,0.62106,2.09559,0.000211642,0.000211642,0.000211642
121,64262.3,0.47662,0.25765,0.96283,0.90044,0.90653,0.94374,0.58674,1.45957,0.63976,2.09789,0.0002109,0.0002109,0.0002109
122,64950.3,0.4766,0.25222,0.95964,0.90878,0.88603,0.93832,0.58891,1.45303,0.63593,2.09214,0.000210157,0.000210157,0.000210157
123,65429.8,0.48594,0.25816,0.96593,0.89833,0.89651,0.94041,0.58426,1.44296,0.63502,2.07175,0.000209415,0.000209415,0.000209415
124,66032.7,0.47307,0.2516,0.95542,0.90008,0.89871,0.94421,0.58887,1.44323,0.64428,2.08004,0.000208673,0.000208673,0.000208673
125,66482,0.47322,0.25046,0.95332,0.89542,0.89772,0.93458,0.5871,1.44089,0.62551,2.07638,0.00020793,0.00020793,0.00020793
126,67095.6,0.46532,0.24796,0.95039,0.89032,0.90187,0.93557,0.59218,1.44541,0.60019,2.08578,0.000207187,0.000207187,0.000207187
127,67585.9,0.47242,0.2521,0.95802,0.89689,0.90924,0.94032,0.5951,1.43744,0.59267,2.08264,0.000206445,0.000206445,0.000206445
128,68067.5,0.46937,0.24965,0.95254,0.90267,0.9021,0.93771,0.59359,1.43891,0.60051,2.09585,0.000205702,0.000205702,0.000205702
129,68513.7,0.46522,0.25019,0.95135,0.9119,0.8938,0.93526,0.59295,1.44749,0.61852,2.09915,0.00020496,0.00020496,0.00020496
130,69091.9,0.46222,0.24855,0.95184,0.92063,0.89499,0.94216,0.5929,1.44084,0.62001,2.11267,0.000204217,0.000204217,0.000204217
131,69517.8,0.46082,0.24444,0.94746,0.929,0.88719,0.94562,0.59204,1.44021,0.60435,2.1151,0.000203475,0.000203475,0.000203475
132,70034.9,0.45749,0.24674,0.94578,0.93006,0.87908,0.95155,0.59293,1.44945,0.60403,2.12205,0.000202732,0.000202732,0.000202732
133,70443.5,0.45728,0.24391,0.94721,0.92527,0.89339,0.94793,0.59057,1.44588,0.59559,2.11179,0.00020199,0.00020199,0.00020199
134,70979.7,0.45102,0.24598,0.94281,0.90202,0.91311,0.9452,0.58772,1.4524,0.59144,2.12352,0.000201247,0.000201247,0.000201247
135,71416,0.45375,0.24634,0.94215,0.9118,0.9157,0.94961,0.59311,1.44607,0.58941,2.11948,0.000200505,0.000200505,0.000200505
136,72004.8,0.44952,0.2487,0.94133,0.9161,0.90854,0.95156,0.59165,1.43841,0.59168,2.11537,0.000199762,0.000199762,0.000199762
