epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
173,47878.5,0.12968,0.09881,0.61574,0.93103,0.75,0.86603,0.44608,1.44154,0.5126,3.23614,1.486e-05,1.486e-05,1.486e-05
174,48268.1,0.12892,0.09514,0.60779,0.93103,0.75,0.86603,0.44298,1.44213,0.51229,3.24896,1.4365e-05,1.4365e-05,1.4365e-05
175,48657.3,0.13072,0.09872,0.64659,0.93103,0.75,0.86603,0.44693,1.44152,0.5155,3.2531,1.387e-05,1.387e-05,1.387e-05
176,49047.1,0.12444,0.09451,0.61008,0.93103,0.75,0.86603,0.4463,1.44232,0.51231,3.25613,1.3375e-05,1.3375e-05,1.3375e-05
177,49435.7,0.11918,0.09019,0.58013,0.93103,0.75,0.86603,0.44808,1.44371,0.51128,3.26387,1.288e-05,1.288e-05,1.288e-05
178,49825.4,0.12667,0.09426,0.60838,0.93103,0.75,0.86603,0.4463,1.44397,0.51297,3.26374,1.2385e-05,1.2385e-05,1.2385e-05
179,50214.5,0.12588,0.09705,0.6303,0.93103,0.75,0.86603,0.44642,1.44275,0.54667,3.25742,1.189e-05,1.189e-05,1.189e-05
180,50604.3,0.12427,0.09721,0.6192,0.93103,0.75,0.86603,0.44569,1.44148,0.54578,3.25604,1.1395e-05,1.1395e-05,1.1395e-05
181,50993.6,0.12832,0.09709,0.62485,0.93103,0.75,0.86603,0.44556,1.44055,0.54475,3.25247,1.09e-05,1.09e-05,1.09e-05
182,51383.3,0.1274,0.09541,0.63058,0.93103,0.75,0.86603,0.44583,1.43963,0.54602,3.25206,1.0405e-05,1.0405e-05,1.0405e-05
183,51772.2,0.12354,0.09305,0.62386,0.93103,0.75,0.86603,0.44425,1.44112,0.54653,3.25619,9.91e-06,9.91e-06,9.91e-06
184,52162.2,0.13013,0.10027,0.63785,0.93103,0.75,0.86603,0.44567,1.44201,0.55016,3.25889,9.415e-06,9.415e-06,9.415e-06
185,52551,0.11903,0.09099,0.59057,0.93103,0.75,0.86603,0.44516,1.44202,0.55105,3.25896,8.92e-06,8.92e-06,8.92e-06
186,52940.6,0.12042,0.09133,0.61393,0.93103,0.75,0.86603,0.44516,1.44202,0.55487,3.26107,8.425e-06,8.425e-06,8.425e-06
187,53329.6,0.12309,0.09476,0.62286,0.93103,0.75,0.86603,0.44516,1.44252,0.55529,3.26418,7.93e-06,7.93e-06,7.93e-06
188,53718.7,0.12318,0.09328,0.60945,0.96429,0.75,0.87036,0.4487,1.44309,0.55642,3.26451,7.435e-06,7.435e-06,7.435e-06
189,54107.7,0.11771,0.0909,0.61185,0.96429,0.75,0.87036,0.4487,1.44263,0.55379,3.2632,6.94e-06,6.94e-06,6.94e-06
190,54497.1,0.11769,0.09062,0.60501,0.96429,0.75,0.87036,0.4487,1.44192,0.55211,3.26221,6.445e-06,6.445e-06,6.445e-06
191,54886.3,0.12294,0.09288,0.62636,0.96429,0.75,0.87036,0.44874,1.44213,0.55181,3.26205,5.95e-06,5.95e-06,5.95e-06
192,55276,0.11404,0.09008,0.60117,0.96429,0.75,0.87036,0.44874,1.44224,0.55141,3.26214,5.455e-06,5.455e-06,5.455e-06
193,55664.9,0.11764,0.09331,0.61674,0.96429,0.75,0.87036,0.45069,1.44189,0.55142,3.26178,4.96e-06,4.96e-06,4.96e-06
194,56054.4,0.1163,0.09036,0.6102,0.96429,0.75,0.87036,0.45069,1.44248,0.55038,3.25639,4.465e-06,4.465e-06,4.465e-06
195,56444,0.11335,0.09037,0.61365,0.96429,0.75,0.87036,0.45069,1.44236,0.54993,3.25622,3.97e-06,3.97e-06,3.97e-06
196,56833.5,0.11814,0.09105,0.61718,1,0.72487,0.86603,0.44704,1.44217,0.54959,3.25515,3.475e-06,3.475e-06,3.475e-06
197,57222.4,0.11466,0.09151,0.62411,1,0.72186,0.86603,0.44704,1.44147,0.55021,3.25562,2.98e-06,2.98e-06,2.98e-06
198,57611.9,0.11431,0.08949,0.61292,1,0.72153,0.86603,0.44704,1.44152,0.54866,3.25468,2.485e-06,2.485e-06,2.485e-06
199,58001.1,0.11428,0.09236,0.62433,1,0.72123,0.86603,0.44721,1.44126,0.5479,3.25384,1.99e-06,1.99e-06,1.99e-06
200,58390.8,0.11735,0.09185,0.60789,1,0.72081,0.86603,0.44721,1.44113,0.54813,3.25391,1.495e-06,1.495e-06,1.495e-06
